%
% Comments go after a '%' sign.
%
%
% Relation: Dreams
%
%
% Attributes: 12     Instances: 16800
%
%

@relation Dreams

@attribute '0' numeric
@attribute 'Gender' numeric
@attribute 'Male' numeric
@attribute 'Animal' numeric
@attribute 'Friends' numeric
@attribute 'Family' numeric
@attribute 'Dead&Imaginary' numeric
@attribute 'Aggression/Friendliness' numeric
@attribute 'A/CIndex' numeric
@attribute 'F/CIndex' numeric
@attribute 'S/CIndex' numeric
@attribute 'NegativeEmotions' numeric

@data
9193,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,1.0
19520,1.0,1.0,0.0,0.166666667,0.166666667,0.0,1.0,0.11666666670000002,0.0,0.0,1.0
13698,0.0,0.0,0.25,0.0,0.333333333,0.0,1.0,0.05,0.0,0.0,0.0
18956,0.0,0.333333333,0.142857143,0.166666667,0.0,0.0,1.0,0.0142857143,0.0,0.017857142875,0.0
16043,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.05,0.0,0.0625,0.5
14694,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.025,0.022727272727272728,0.0,0.0
13696,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,1.0
3139,1.0,0.5,0.0,0.2,0.2,0.0,0.25,0.020000000000000004,0.09090909090909091,0.05,1.0
14067,0.0,1.0,0.0,0.125,0.125,0.0,0.5,0.0125,0.011363636363636364,0.0,0.5
13208,0.0,0.875,0.058823529,0.125,0.0625,0.0,0.0,0.0058823529,0.0053475935454545456,0.0,0.0
12445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0
17268,0.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.033333333300000004,0.0,0.041666666625,0.0
777,1.0,0.75,0.0,0.25,0.25,0.0,0.75,0.07500000000000001,0.022727272727272728,0.03125,0.0
13018,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025974026,0.017857142875,0.0
17780,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07500000000000001,0.0,0.0,1.0
15871,1.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.022727272727272728,0.0,0.0
4019,1.0,0.333333333,0.0,0.153846154,0.076923077,0.0,0.714285714,0.0461538462,0.013986014000000001,0.0,1.0
9386,1.0,0.0,0.0,0.0,0.25,0.0,0.666666667,0.125,0.022727272727272728,0.0,0.0
9553,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0
15139,1.0,1.0,0.090909091,0.2,0.0,0.0,1.0,0.0090909091,0.0,0.011363636375,1.0
19961,0.0,0.666666667,0.0,0.0,0.0,0.0,0.75,0.0666666667,0.010101010090909092,0.013888888875,0.0
11141,1.0,0.4,0.166666667,0.0,0.2,0.0,0.0,0.0,0.025252525272727273,0.013888888875,1.0
10496,1.0,0.5,0.066666667,0.0,0.142857143,0.0,0.666666667,0.06,0.024242424272727277,0.016666666625,1.0
14341,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.025,0.0,0.0,0.0
11906,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030272727273,0.041666666625,1.0
6083,1.0,0.333333333,0.0,0.142857143,0.142857143,0.0,0.0,0.0142857143,0.0,0.0,0.0
9305,1.0,0.0,0.0,0.0,0.333333333,0.0,1.0,0.2666666667,0.030303030272727273,0.0,0.0
2982,1.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.06818181818181818,0.0,0.5
17644,1.0,0.666666667,0.0,0.0,0.166666667,0.0,0.0,0.0,0.015151515181818181,0.0,1.0
18634,0.0,0.5,0.0,0.666666667,0.0,0.0,0.0,0.033333333300000004,0.06060606063636364,0.041666666625,0.0
12051,1.0,0.5,0.125,0.0,0.142857143,0.0,0.666666667,0.1125,0.03409090909090909,0.03125,0.0
5890,1.0,0.5,0.0,0.222222222,0.333333333,0.0,0.0,0.011111111100000001,0.010101010090909092,0.0,0.0
15498,1.0,0.333333333,0.0,0.0,0.333333333,0.0,1.0,0.033333333300000004,0.0,0.0,0.0
14763,0.0,0.8,0.2,0.0,0.125,0.0,0.5,0.03,0.02727272727272727,0.0125,0.0
9187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.13636363636363635,0.0,0.0
10474,1.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.033333333300000004,0.0,0.0,0.0
9156,1.0,0.666666667,0.0,0.166666667,0.166666667,0.0,1.0,0.0666666667,0.0,0.0,0.0
6005,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.025,0.022727272727272728,0.0,0.0
565,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0
4118,1.0,0.5,0.4,0.0,0.333333333,0.0,0.5,0.04000000000000001,0.03636363636363637,0.1,1.0
5899,1.0,0.0,0.0,0.333333333,0.333333333,0.0,0.333333333,0.0666666667,0.06060606063636364,0.0,1.0
15976,0.0,0.666666667,0.111111111,0.0,0.25,0.0,1.0,0.011111111100000001,0.010101010090909092,0.013888888875,1.0
840,1.0,0.666666667,0.0,0.2,0.0,0.0,0.0,0.04000000000000001,0.03636363636363637,0.0,0.75
3888,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0
9834,1.0,0.666666667,0.0,0.0,0.166666667,0.0,1.0,0.033333333300000004,0.015151515181818181,0.0,0.0
15401,1.0,0.0,0.125,0.142857143,0.285714286,0.0,1.0,0.037500000000000006,0.011363636363636364,0.015625,0.0
7641,1.0,1.0,0.0,0.0,0.25,0.0,0.25,0.025,0.06818181818181818,0.0,1.0
16252,1.0,0.375,0.0,0.076923077,0.0,0.0,0.5,0.0230769231,0.020979021,0.01923076925,0.5
8655,1.0,1.0,0.0,0.5,0.5,0.0,1.0,0.2,0.0,0.0,0.0
2666,1.0,0.5,0.0,0.0,0.4,0.0,0.666666667,0.06,0.018181818181818184,0.0,0.5
16214,1.0,0.6,0.076923077,0.0,0.083333333,0.0,0.5,0.015384615400000003,0.013986014000000001,0.009615384625,0.0
9341,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04000000000000001,0.018181818181818184,0.025,0.0
4092,1.0,0.75,0.0,0.125,0.125,0.0,0.0,0.025,0.022727272727272728,0.0,0.666666667
10630,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.033333333300000004,0.0,0.0,0.0
765,1.0,1.0,0.0,0.5,0.0,0.0,1.0,0.05,0.0,0.125,1.0
1440,1.0,1.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,1.0
14491,0.0,1.0,0.0,0.090909091,0.090909091,0.0,1.0,0.11818181820000001,0.0,0.0,1.0
12645,1.0,0.0,0.2,0.25,0.5,0.0,0.0,0.020000000000000004,0.0,0.0,0.0
3872,1.0,0.5,0.0,0.333333333,0.333333333,0.0,0.333333333,0.0666666667,0.06060606063636364,0.0,0.8
16004,0.0,0.5,0.0,0.333333333,0.333333333,0.0,0.5,0.0666666667,0.09090909090909091,0.0,0.0
19271,0.0,1.0,0.0,0.166666667,0.0,0.0,0.0,0.0166666667,0.0,0.0,0.0
13585,0.0,0.5,0.0,0.125,0.375,0.0,1.0,0.05,0.0,0.0,0.0
4865,1.0,0.75,0.0,0.166666667,0.083333333,0.0,0.75,0.025,0.007575757545454545,0.0,1.0
19832,0.0,0.0,0.0,0.1,0.1,0.0,0.25,0.020000000000000004,0.02727272727272727,0.0875,0.5
2620,1.0,0.8,0.0,0.230769231,0.153846154,0.0,0.75,0.030769230800000005,0.027972028000000003,0.0384615385,1.0
15880,1.0,0.8,0.0,0.111111111,0.444444444,0.0,1.0,0.033333333300000004,0.0,0.0,1.0
13933,0.0,0.333333333,0.0,0.111111111,0.0,0.0,0.75,0.033333333300000004,0.020202020181818183,0.125,0.0
14403,0.0,0.888888889,0.05,0.157894737,0.105263158,0.0,0.818181818,0.08000000000000002,0.009090909090909092,0.0125,0.0
6709,1.0,0.5,0.0,0.0,0.428571429,0.0,1.0,0.0142857143,0.0,0.0,1.0
10220,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3026,1.0,0.0,0.111111111,0.125,0.375,0.0,0.0,0.022222222200000002,0.07070707072727274,0.013888888875,0.6
15963,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.05,0.0,0.0,1.0
4102,1.0,1.0,0.0,0.142857143,0.0,0.0,0.5,0.11428571430000001,0.038961039,0.017857142875,0.833333333
1298,1.0,0.333333333,0.0,0.2,0.0,0.0,0.0,0.0,0.05454545454545454,0.0,1.0
19578,1.0,0.5,0.0,0.222222222,0.111111111,0.0,1.0,0.022222222200000002,0.010101010090909092,0.0,0.0
6338,1.0,0.666666667,0.0,0.333333333,0.0,0.0,0.4,0.0666666667,0.045454545454545456,0.041666666625,1.0
2022,1.0,0.75,0.0,0.222222222,0.111111111,0.0,0.4,0.022222222200000002,0.030303030272727273,0.0,0.75
17959,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16834,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.033333333300000004,0.030303030272727273,0.0,0.0
7372,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0
9385,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2685,1.0,0.5,0.0,0.25,0.125,0.0,0.2,0.05,0.14772727272727273,0.140625,0.5
18523,0.0,0.75,0.1,0.111111111,0.222222222,0.0,0.0,0.04000000000000001,0.009090909090909092,0.025,0.0
71,1.0,0.0,0.0,0.2,0.0,0.0,1.0,0.06,0.018181818181818184,0.0,1.0
10603,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.033333333300000004,0.030303030272727273,0.020833333375,0.5
7785,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.045454545454545456,0.0,0.0
1025,1.0,0.714285714,0.076923077,0.166666667,0.416666667,0.0,0.0,0.015384615400000003,0.020979021,0.0,0.0
19765,0.0,0.0,0.111111111,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9404,1.0,0.666666667,0.055555556,0.058823529,0.0,0.0,1.0,0.0055555556,0.0,0.0,0.0
8650,1.0,0.4,0.0,0.222222222,0.222222222,0.0,0.0,0.0,0.010101010090909092,0.0,0.0
15004,0.0,0.333333333,0.0,0.111111111,0.111111111,0.0,0.0,0.022222222200000002,0.07070707072727274,0.0,1.0
13804,0.0,0.5,0.058823529,0.0625,0.3125,0.0,0.5,0.0294117647,0.0053475935454545456,0.0,0.666666667
18534,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9537,1.0,0.666666667,0.0,0.0,0.0,0.0,0.666666667,0.037500000000000006,0.022727272727272728,0.0,1.0
9636,1.0,0.0,0.166666667,0.0,0.0,0.0,0.0,0.0166666667,0.015151515181818181,0.0,0.0
3499,1.0,0.333333333,0.0,0.222222222,0.111111111,0.0,1.0,0.0888888889,0.010101010090909092,0.0,1.0
2496,1.0,0.333333333,0.0,0.0,0.263157895,0.0,1.0,0.0105263158,0.0,0.0,0.0
12408,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12457,1.0,0.0,0.0,0.0,0.333333333,0.0,1.0,0.1,0.0,0.0,0.0
2422,1.0,1.0,0.0,0.142857143,0.0,0.0,0.0,0.0285714286,0.025974026,0.0,0.666666667
11497,1.0,0.0,0.0,0.166666667,0.0,0.0,0.833333333,0.15000000000000002,0.015151515181818181,0.020833333375,0.0
11977,1.0,0.0,0.285714286,0.0,0.2,0.0,0.857142857,0.1285714286,0.025974026,0.017857142875,1.0
2732,1.0,0.5,0.0,0.2,0.2,0.0,1.0,0.06,0.0,0.0,1.0
80,1.0,0.5,0.0,0.0,0.25,0.0,1.0,0.05,0.022727272727272728,0.0,1.0
4217,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0
4242,1.0,1.0,0.0,0.333333333,0.333333333,0.0,0.333333333,0.1,0.06060606063636364,0.0,1.0
3811,1.0,0.5,0.0,0.25,0.25,0.0,0.75,0.07500000000000001,0.022727272727272728,0.125,1.0
11289,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0142857143,0.0,0.0,0.0
8148,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1359,1.0,0.666666667,0.0,0.333333333,0.333333333,0.0,0.444444444,0.0666666667,0.09090909090909091,0.083333333375,0.5
17876,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0181818182,0.0,0.0,1.0
9840,1.0,0.6,0.0,0.0,0.090909091,0.0,0.0,0.0090909091,0.0,0.0,0.0
18008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05,0.0,0.0,0.0
2162,1.0,0.0,0.0,0.0,0.166666667,0.0,1.0,0.05,0.015151515181818181,0.0,1.0
879,1.0,0.333333333,0.0,0.0,0.75,0.0,1.0,0.05,0.0,0.0,0.0
1578,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
7573,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.018181818181818184,0.025,1.0
1509,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0
18327,0.0,0.5,0.0,0.333333333,0.166666667,0.0,1.0,0.033333333300000004,0.0,0.0,0.0
20377,0.0,0.0,0.125,0.142857143,0.142857143,0.0,0.8,0.05,0.011363636363636364,0.0,0.5
20877,1.0,0.545454545,0.0,0.125,0.083333333,0.0,0.428571429,0.0166666667,0.026515151545454547,0.005208333375,1.0
4112,1.0,0.5,0.0,0.066666667,0.266666667,0.0,0.411764706,0.0533333333,0.06666666663636364,0.025,0.5
15334,1.0,0.25,0.0,0.166666667,0.0,0.0,1.0,0.0166666667,0.030303030272727273,0.0,1.0
1845,1.0,0.3,0.0,0.125,0.166666667,0.0,1.0,0.0166666667,0.003787878818181818,0.0,0.5
7838,1.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.03125,0.0
4568,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
6963,1.0,0.666666667,0.0,0.1,0.1,0.0,0.0,0.0,0.03636363636363637,0.0,0.0
11176,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1333333333,0.0,0.0,0.0
12084,1.0,0.333333333,0.0,0.0,0.166666667,0.0,1.0,0.23333333330000003,0.030303030272727273,0.041666666625,0.666666667
20258,0.0,0.6,0.090909091,0.0,0.2,0.0,1.0,0.0272727273,0.0,0.0,1.0
14127,0.0,0.5,0.0,0.142857143,0.142857143,0.0,0.0,0.0,0.012987013,0.0,0.0
5279,0.0,1.0,0.0,0.25,0.125,0.0,1.0,0.025,0.0,0.0,0.0
12846,1.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.09090909090909091,0.0,1.0
12069,1.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.4,0.2727272727272727,0.25,1.0
9434,1.0,0.0,0.2,0.0,0.0,0.0,1.0,0.08000000000000002,0.0,0.0,0.0
3614,1.0,0.5,0.2,0.0,0.125,0.0,0.4,0.04000000000000001,0.05454545454545454,0.025,1.0
2108,1.0,0.5,0.0,0.25,0.25,0.0,0.0,0.025,0.09090909090909091,0.0,1.0
10778,1.0,0.666666667,0.0,0.0,0.285714286,0.0,1.0,0.0142857143,0.0,0.0,0.5
7773,1.0,1.0,0.0,0.25,0.0,0.0,0.0,0.025,0.0,0.0,0.5
14958,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.045454545454545456,0.03125,0.0
6032,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
5323,0.0,0.0,0.0,0.0,0.2,0.0,1.0,0.020000000000000004,0.018181818181818184,0.0,0.0
18026,0.0,1.0,0.0,0.0,0.6,0.0,1.0,0.020000000000000004,0.0,0.0,0.0
17623,1.0,0.0,0.2,0.0,0.25,0.0,1.0,0.08000000000000002,0.0,0.025,0.8
4183,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.05,0.09090909090909091,0.0625,1.0
11974,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333330000003,0.0,0.0,0.0
19762,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0
15269,1.0,0.666666667,0.0,0.333333333,0.666666667,0.0,0.0,0.033333333300000004,0.0,0.0,0.0
636,1.0,0.0,0.0,0.0,0.5,0.0,0.75,0.05,0.030303030272727273,0.0,0.0
8983,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.025,0.06818181818181818,0.0,0.0
3219,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1,0.09090909090909091,0.0,1.0
14285,0.0,0.333333333,0.1,0.111111111,0.222222222,0.0,1.0,0.020000000000000004,0.0,0.0,0.0
6282,1.0,0.0,0.0,0.0,0.428571429,0.0,0.0,0.0285714286,0.0,0.0,0.0
14985,0.0,0.5,0.0,0.125,0.125,0.0,1.0,0.025,0.011363636363636364,0.0,1.0
11449,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.1,0.045454545454545456,0.0,1.0
1193,1.0,0.25,0.0,0.090909091,0.090909091,0.0,0.0,0.0181818182,0.024793388454545453,0.02272727275,1.0
45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18688,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.225,0.022727272727272728,0.0625,0.0
976,1.0,0.666666667,0.0,0.333333333,0.333333333,0.0,1.0,0.033333333300000004,0.0,0.0,1.0
14548,0.0,1.0,0.0,0.142857143,0.0,0.0,1.0,0.0714285714,0.0,0.0,0.0
6786,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030272727273,0.0,0.0
17383,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2963,1.0,0.625,0.0625,0.133333333,0.266666667,0.0,0.588235294,0.08125,0.05113636363636364,0.046875,1.0
5563,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
12687,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.025,0.0,0.0,1.0
9776,1.0,1.0,0.0,0.0,0.111111111,0.0,1.0,0.0666666667,0.0,0.0,0.0
11233,1.0,0.333333333,0.0,0.0,0.2,0.0,0.0,0.04000000000000001,0.0,0.0,0.0
4515,1.0,0.5,0.0,0.0,0.428571429,0.0,1.0,0.0142857143,0.012987013,0.017857142875,0.0
9581,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19323,1.0,1.0,0.0,0.0,0.333333333,0.0,0.0,0.033333333300000004,0.09090909090909091,0.0,0.0
1975,1.0,0.333333333,0.1,0.0,0.111111111,0.0,0.0,0.0,0.009090909090909092,0.0,0.0
5121,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.13636363636363635,0.0,0.0
17033,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.05,0.0,0.0,0.0
18121,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.15000000000000002,0.0,0.0,0.0
19507,1.0,0.5,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.03125,0.0
14735,0.0,1.0,0.0,0.2,0.0,0.0,1.0,0.06,0.0,0.0,0.0
6889,1.0,0.0,0.0,0.0,0.6,0.0,0.75,0.13999999999999999,0.03636363636363637,0.0,0.0
17170,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
18893,0.0,0.714285714,0.0,0.166666667,0.25,0.0,0.0,0.0083333333,0.007575757545454545,0.0,1.0
11119,1.0,0.5,0.153846154,0.0,0.272727273,0.0,0.5,0.030769230800000005,0.006993007000000001,0.009615384625,0.0
11032,1.0,0.5,0.142857143,0.0,0.166666667,0.0,1.0,0.042857142900000006,0.025974026,0.0,0.0
7616,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13060,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17551,1.0,0.857142857,0.0,0.0625,0.3125,0.0,1.0,0.00625,0.0,0.0,0.0
10239,1.0,0.333333333,0.0,0.0,0.125,0.0,0.0,0.0125,0.0,0.0,0.0
1751,1.0,0.333333333,0.125,0.0,0.142857143,0.0,1.0,0.0125,0.011363636363636364,0.03125,0.0
19285,1.0,1.0,0.0,0.2,0.0,0.0,0.666666667,0.04000000000000001,0.018181818181818184,0.0,0.0
19348,1.0,0.5,0.153846154,0.090909091,0.181818182,0.0,1.0,0.0384615385,0.0,0.0,0.5
432,1.0,0.0,0.0,0.125,0.125,0.0,0.666666667,0.0625,0.05681818181818182,0.0,0.666666667
5167,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0083333333,0.0,0.0,0.0
7600,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030272727273,0.0,0.0
1832,1.0,0.333333333,0.0,0.111111111,0.444444444,0.0,0.0,0.0,0.0,0.0,0.0
9632,1.0,0.0,0.0,0.0,0.166666667,0.0,0.0,0.0,0.015151515181818181,0.0,0.0
13357,0.0,0.0,0.0,0.2,0.0,0.0,1.0,0.04000000000000001,0.0,0.0,0.0
10264,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0285714286,0.012987013,0.017857142875,0.0
37,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.1,0.0,0.0,1.0
8768,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.020000000000000004,0.018181818181818184,0.025,1.0
11408,1.0,0.0,0.0,0.0,0.2,0.0,0.8,0.08000000000000002,0.018181818181818184,0.0,0.0
6203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3988,1.0,1.0,0.0,0.333333333,0.166666667,0.0,0.625,0.11666666670000002,0.045454545454545456,0.0,1.0
14923,0.0,0.5,0.142857143,0.166666667,0.333333333,0.0,0.0,0.0,0.0,0.0,1.0
713,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0
559,1.0,0.0,0.0,0.142857143,0.142857143,0.0,1.0,0.0285714286,0.0,0.0,0.0
16878,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,1.0
18390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2335,1.0,0.5,0.153846154,0.181818182,0.181818182,0.0,0.454545455,0.0615384615,0.06993006990909091,0.01923076925,0.6
18335,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,1.0
8831,1.0,0.0,0.125,0.285714286,0.285714286,0.0,1.0,0.025,0.0,0.0,0.0
11936,1.0,1.0,0.0,0.2,0.0,0.0,1.0,0.13999999999999999,0.0,0.0,0.0
9073,1.0,0.5,0.0,0.130434783,0.086956522,0.0,0.5,0.008695652199999999,0.007905138363636363,0.0,1.0
13209,0.0,0.578947368,0.022727273,0.139534884,0.139534884,0.0,0.222222222,0.006818181800000001,0.016528925636363635,0.00852272725,1.0
8759,1.0,1.0,0.0,0.142857143,0.285714286,0.0,0.0,0.0142857143,0.0,0.0,1.0
17036,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.025,0.0,0.0,0.0
20283,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.033333333300000004,0.12121212118181818,0.0,0.0
10437,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,0.0
11414,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0125,0.011363636363636364,0.015625,0.0
14767,0.0,0.333333333,0.0,0.142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8330,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7432,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15643,1.0,0.125,0.0,0.071428571,0.214285714,0.0,0.333333333,0.0071428571,0.019480519454545455,0.0,1.0
8431,0.0,0.333333333,0.1875,0.076923077,0.076923077,0.0,0.571428571,0.05,0.017045454545454544,0.0078125,1.0
19654,0.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.06060606063636364,0.0,0.0
3747,1.0,0.0,0.0,0.333333333,0.0,0.0,0.5,0.033333333300000004,0.030303030272727273,0.0,1.0
1597,1.0,0.5,0.0,0.333333333,0.333333333,0.0,1.0,0.1,0.0,0.0,1.0
18129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0
4490,1.0,0.0,0.25,0.0,0.333333333,0.0,1.0,0.025,0.0,0.0,0.5
19913,0.0,0.25,0.0,0.142857143,0.142857143,0.0,0.2,0.0285714286,0.09090909090909091,0.017857142875,0.0
15571,1.0,0.5,0.0,0.25,0.25,0.0,0.0,0.07500000000000001,0.022727272727272728,0.03125,1.0
9372,1.0,0.5,0.086956522,0.0,0.238095238,0.0,0.0,0.0,0.0039525691818181816,0.0,1.0
14653,0.0,1.0,0.0,0.166666667,0.083333333,0.0,0.5,0.0166666667,0.007575757545454545,0.0,1.0
6007,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18011,0.0,0.666666667,0.0,0.25,0.083333333,0.0,1.0,0.0666666667,0.0,0.0,0.0
4302,1.0,0.0,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3006,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.033333333300000004,0.0,0.041666666625,0.0
13996,0.0,0.2,0.0,0.142857143,0.142857143,0.0,0.6,0.042857142900000006,0.025974026,0.08928571425,0.0
8282,1.0,0.363636364,0.05,0.052631579,0.157894737,0.0,1.0,0.010000000000000002,0.0,0.0,0.0
18868,0.0,0.25,0.0,0.25,0.25,0.0,0.909090909,0.1375,0.011363636363636364,0.0,0.0
1690,1.0,0.555555556,0.0,0.235294118,0.176470588,0.0,0.0,0.0,0.0,0.0,0.0
625,1.0,0.5,0.0,0.25,0.25,0.0,0.0,0.0,0.022727272727272728,0.0,0.0
7523,1.0,0.666666667,0.0,0.111111111,0.0,0.0,0.0,0.022222222200000002,0.010101010090909092,0.0,0.0
5830,1.0,1.0,0.2,0.0,0.25,0.0,1.0,0.020000000000000004,0.0,0.0,0.0
1741,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
13522,0.0,0.571428571,0.0,0.1875,0.125,0.0,0.0,0.0,0.008522727272727272,0.0078125,1.0
11986,1.0,0.0,0.285714286,0.2,0.4,0.0,1.0,0.0571428571,0.0,0.0,0.0
15243,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2829,1.0,0.666666667,0.0,0.125,0.25,0.0,0.5,0.0625,0.06818181818181818,0.0,1.0
15452,1.0,0.0,0.0,0.0,0.5,0.0,0.75,0.15000000000000002,0.09090909090909091,0.0,0.0
16506,0.0,1.0,0.0,0.25,0.25,0.0,1.0,0.07500000000000001,0.0,0.0,0.0
20773,0.0,1.0,0.0,0.25,0.0,0.0,1.0,0.225,0.0,0.0,1.0
17032,0.0,1.0,0.0,0.4,0.0,0.0,1.0,0.020000000000000004,0.0,0.0,0.0
18932,0.0,0.666666667,0.222222222,0.0,0.142857143,0.0,0.0,0.0,0.010101010090909092,0.0,0.0
14952,0.0,0.5,0.0,0.0,0.166666667,0.0,0.0,0.0,0.0,0.0,1.0
